input_file,si,ti,n
cutting_orange.mkv,21.913,2.361,173
cutting_orange.mkv,21.919,2.486,174
cutting_orange.mkv,21.868,3.04,175
cutting_orange.mkv,21.855,2.947,176
cutting_orange.mkv,21.911,2.838,177
cutting_orange.mkv,21.953,2.763,178
cutting_orange.mkv,21.97,2.626,179
cutting_orange.mkv,22.007,2.648,180
cutting_orange.mkv,21.88,3.037,181
cutting_orange.mkv,21.818,3.443,182
cutting_orange.mkv,22.015,3.271,183
cutting_orange.mkv,22.111,2.811,184
cutting_orange.mkv,21.952,3.338,185
cutting_orange.mkv,21.999,3.903,186
cutting_orange.mkv,21.889,4.102,187
cutting_orange.mkv,21.71,4.687,188
cutting_orange.mkv,22.016,4.784,189
cutting_orange.mkv,22.16,4.324,190
cutting_orange.mkv,21.858,4.518,191
cutting_orange.mkv,21.839,4.947,192
cutting_orange.mkv,21.828,5.407,193
cutting_orange.mkv,21.947,5.661,194
cutting_orange.mkv,22.012,5.558,195
cutting_orange.mkv,22.412,5.334,196
cutting_orange.mkv,22.299,4.751,197
cutting_orange.mkv,22.125,5.429,198
cutting_orange.mkv,22.14,5.901,199
cutting_orange.mkv,22.109,6.139,200
cutting_orange.mkv,22.061,6.349,201
cutting_orange.mkv,22.288,6.344,202
cutting_orange.mkv,22.434,6.118,203
cutting_orange.mkv,22.25,6.381,204
cutting_orange.mkv,22.499,6.6,205
cutting_orange.mkv,22.645,6.183,206
cutting_orange.mkv,22.451,6.599,207
cutting_orange.mkv,21.936,7.243,208
cutting_orange.mkv,21.679,7.764,209
cutting_orange.mkv,22.029,8.495,210
cutting_orange.mkv,22.478,8.424,211
cutting_orange.mkv,22.257,8.488,212
cutting_orange.mkv,22.315,8.704,213
cutting_orange.mkv,22.356,8.643,214
cutting_orange.mkv,21.668,8.706,215
cutting_orange.mkv,21.242,8.601,216
cutting_orange.mkv,21.722,7.514,217
cutting_orange.mkv,23.067,6.191,218
cutting_orange.mkv,23.054,4.432,219
cutting_orange.mkv,21.967,5.994,220
cutting_orange.mkv,21.097,7.354,221
cutting_orange.mkv,20.619,8.53,222
cutting_orange.mkv,20.288,9.222,223
cutting_orange.mkv,20.114,9.649,224
cutting_orange.mkv,20.501,10.045,225
cutting_orange.mkv,23.024,9.372,226
cutting_orange.mkv,23.661,9.036,227
cutting_orange.mkv,23.744,9.457,228
cutting_orange.mkv,23.226,9.82,229
cutting_orange.mkv,23.101,9.645,230
cutting_orange.mkv,23.156,9.665,231
cutting_orange.mkv,22.77,9.791,232
cutting_orange.mkv,23.301,9.248,233
cutting_orange.mkv,23.298,8.704,234
cutting_orange.mkv,23.213,8.502,235
cutting_orange.mkv,22.971,8.141,236
cutting_orange.mkv,22.968,7.972,237
cutting_orange.mkv,22.632,7.179,238
cutting_orange.mkv,22.35,7.648,239
cutting_orange.mkv,22.823,7.433,240
cutting_orange.mkv,22.996,7.249,241
cutting_orange.mkv,22.971,7.142,242
cutting_orange.mkv,23.328,6.408,243
cutting_orange.mkv,23.444,5.873,244
cutting_orange.mkv,23.482,5.88,245
cutting_orange.mkv,23.523,5.931,246
cutting_orange.mkv,23.364,5.768,247
cutting_orange.mkv,22.762,6.258,248
cutting_orange.mkv,22.754,6.471,249
cutting_orange.mkv,23.028,5.558,250
cutting_orange.mkv,21.656,6.146,251
cutting_orange.mkv,21.254,6.908,252
cutting_orange.mkv,22.645,6.603,253
cutting_orange.mkv,23.587,3.868,254
cutting_orange.mkv,22.742,4.933,255
cutting_orange.mkv,22.256,5.703,256
cutting_orange.mkv,21.688,6.105,257
cutting_orange.mkv,21.541,6.483,258
cutting_orange.mkv,22.099,6.365,259
cutting_orange.mkv,22.724,5.992,260
cutting_orange.mkv,23.586,5.331,261
cutting_orange.mkv,24.038,4.337,262
cutting_orange.mkv,23.812,4.422,263
cutting_orange.mkv,23.572,5.249,264
cutting_orange.mkv,23.447,6.033,265
cutting_orange.mkv,23.562,6.652,266
cutting_orange.mkv,23.972,5.796,267
cutting_orange.mkv,23.784,6.204,268
cutting_orange.mkv,24.065,6.285,269
cutting_orange.mkv,24.323,5.767,270
cutting_orange.mkv,24.218,6.365,271
cutting_orange.mkv,24.269,6.84,272
cutting_orange.mkv,23.923,7.381,273
cutting_orange.mkv,24.25,7.806,274
cutting_orange.mkv,24.105,7.249,275
cutting_orange.mkv,23.993,8.321,276
cutting_orange.mkv,23.864,9.437,277
cutting_orange.mkv,23.87,9.634,278
cutting_orange.mkv,24.012,9.925,279
cutting_orange.mkv,23.731,9.746,280
cutting_orange.mkv,24.039,9.716,281
cutting_orange.mkv,24.063,9.628,282
cutting_orange.mkv,23.917,9.722,283
cutting_orange.mkv,23.733,10.211,284
cutting_orange.mkv,23.756,10.225,285
cutting_orange.mkv,23.518,10.312,286
cutting_orange.mkv,22.83,10.411,287
cutting_orange.mkv,22.294,10.316,288
cutting_orange.mkv,22.443,10.169,289
cutting_orange.mkv,22.383,9.862,290
cutting_orange.mkv,22.091,9.455,291
cutting_orange.mkv,21.767,9.039,292
cutting_orange.mkv,21.492,8.26,293
cutting_orange.mkv,22.608,7.008,294
cutting_orange.mkv,23.342,3.403,295
cutting_orange.mkv,22.193,5.044,296
cutting_orange.mkv,21.672,6.767,297
cutting_orange.mkv,22.459,7.604,298
cutting_orange.mkv,21.155,8.481,299
cutting_orange.mkv,22.322,9.124,300
cutting_orange.mkv,22.023,9.86,301
cutting_orange.mkv,20.603,10.715,302
cutting_orange.mkv,20.848,12.154,303
cutting_orange.mkv,21.284,12.406,304
cutting_orange.mkv,21.834,12.187,305
cutting_orange.mkv,23.005,10.964,306
cutting_orange.mkv,22.933,10.656,307
cutting_orange.mkv,22.951,10.603,308
cutting_orange.mkv,22.688,10.467,309
cutting_orange.mkv,21.91,10.123,310
cutting_orange.mkv,22.618,9.037,311
cutting_orange.mkv,22.767,8.17,312
cutting_orange.mkv,22.882,7.833,313
cutting_orange.mkv,22.719,7.079,314
cutting_orange.mkv,22.24,6.618,315
cutting_orange.mkv,22.429,6.477,316
cutting_orange.mkv,22.332,6.287,317
cutting_orange.mkv,22.423,6.305,318
cutting_orange.mkv,22.145,6.056,319
cutting_orange.mkv,21.641,6.387,320
cutting_orange.mkv,21.111,6.947,321
cutting_orange.mkv,22.004,6.895,322
cutting_orange.mkv,22.827,5.798,323
cutting_orange.mkv,23.31,3.994,324
cutting_orange.mkv,23.385,3.249,325
cutting_orange.mkv,23.21,3.68,326
cutting_orange.mkv,23.267,4.04,327
cutting_orange.mkv,23.084,4.524,328
cutting_orange.mkv,22.654,5.312,329
cutting_orange.mkv,22.979,4.773,330
cutting_orange.mkv,23.025,5.13,331
cutting_orange.mkv,22.813,5.657,332
cutting_orange.mkv,23.016,5.327,333
cutting_orange.mkv,22.999,5.718,334
cutting_orange.mkv,23.049,5.761,335
cutting_orange.mkv,22.346,6.648,336
cutting_orange.mkv,22.722,7.531,337
cutting_orange.mkv,22.931,7.31,338
cutting_orange.mkv,23.257,6.92,339
cutting_orange.mkv,23.205,7.09,340
cutting_orange.mkv,22.805,8.089,341
cutting_orange.mkv,22.968,8.642,342
cutting_orange.mkv,22.805,9.495,343
cutting_orange.mkv,22.867,9.073,344
cutting_orange.mkv,22.836,8.917,345
cutting_orange.mkv,22.904,8.959,346
cutting_orange.mkv,22.696,9.003,347
cutting_orange.mkv,22.677,9.313,348
cutting_orange.mkv,22.533,9.252,349
cutting_orange.mkv,22.316,9.668,350
cutting_orange.mkv,22.446,9.884,351
cutting_orange.mkv,22.459,9.827,352
cutting_orange.mkv,22.42,9.741,353
cutting_orange.mkv,22.226,9.311,354
cutting_orange.mkv,22.014,8.936,355
cutting_orange.mkv,21.409,8.072,356
cutting_orange.mkv,21.315,7.418,357
cutting_orange.mkv,22.562,4.894,358
cutting_orange.mkv,21.176,4.469,359
cutting_orange.mkv,20.085,7.445,360
cutting_orange.mkv,20.316,8.915,361
cutting_orange.mkv,20.686,9.709,362
cutting_orange.mkv,21.056,10.139,363
cutting_orange.mkv,20.518,11.044,364
cutting_orange.mkv,21.188,11.756,365
cutting_orange.mkv,22.107,11.902,366
cutting_orange.mkv,22.34,11.138,367
cutting_orange.mkv,22.359,11.318,368
cutting_orange.mkv,22.513,11.14,369
cutting_orange.mkv,22.45,11.179,370
cutting_orange.mkv,22.273,10.445,371
cutting_orange.mkv,22.181,8.35,372
cutting_orange.mkv,22.761,8.161,373
cutting_orange.mkv,22.437,7.319,374
cutting_orange.mkv,22.931,5.746,375
cutting_orange.mkv,23.051,4.505,376
cutting_orange.mkv,22.981,4.711,377
cutting_orange.mkv,23.155,4.331,378
cutting_orange.mkv,23.259,3.658,379
cutting_orange.mkv,23.146,3.225,380
cutting_orange.mkv,23.107,3.284,381
cutting_orange.mkv,22.972,3.285,382
cutting_orange.mkv,22.948,3.925,383
cutting_orange.mkv,23.013,3.554,384
cutting_orange.mkv,22.981,3.38,385
cutting_orange.mkv,22.795,4.312,386
cutting_orange.mkv,22.492,5.012,387
cutting_orange.mkv,22.727,5.07,388
cutting_orange.mkv,22.743,5.495,389
cutting_orange.mkv,22.864,4.898,390
cutting_orange.mkv,22.832,4.765,391
cutting_orange.mkv,22.575,5.413,392
cutting_orange.mkv,22.684,4.763,393
cutting_orange.mkv,22.158,6.241,394
cutting_orange.mkv,22.858,6.623,395
cutting_orange.mkv,22.613,6.51,396
cutting_orange.mkv,22.841,7.278,397
cutting_orange.mkv,22.838,7.013,398
cutting_orange.mkv,22.459,8.185,399
cutting_orange.mkv,22.286,9.733,400
cutting_orange.mkv,22.563,9.839,401
cutting_orange.mkv,22.5,9.621,402
cutting_orange.mkv,22.67,9.04,403
cutting_orange.mkv,22.553,8.297,404
cutting_orange.mkv,22.502,7.633,405
cutting_orange.mkv,22.551,6.662,406
cutting_orange.mkv,22.89,4.901,407
cutting_orange.mkv,22.4,3.642,408
cutting_orange.mkv,22.736,4.594,409
cutting_orange.mkv,22.865,3.426,410
cutting_orange.mkv,22.781,3.783,411
cutting_orange.mkv,22.634,4.084,412
cutting_orange.mkv,21.583,5.121,413
cutting_orange.mkv,21.08,6.916,414
cutting_orange.mkv,21.795,7.165,415
cutting_orange.mkv,22.789,5.986,416
cutting_orange.mkv,22.67,6.006,417
cutting_orange.mkv,22.799,6.488,418
cutting_orange.mkv,22.674,7.006,419
cutting_orange.mkv,22.654,8.151,420
cutting_orange.mkv,22.569,9.032,421
cutting_orange.mkv,22.585,9.519,422
cutting_orange.mkv,22.674,9.462,423
cutting_orange.mkv,22.897,8.515,424
cutting_orange.mkv,22.446,7.832,425
cutting_orange.mkv,22.52,7.432,426
cutting_orange.mkv,23.017,6.401,427
cutting_orange.mkv,22.802,6.252,428
cutting_orange.mkv,22.949,6.201,429
cutting_orange.mkv,22.91,6.122,430
cutting_orange.mkv,23.11,6.043,431
cutting_orange.mkv,23.322,5.286,432
cutting_orange.mkv,23.24,4.883,433
cutting_orange.mkv,23.214,5.106,434
cutting_orange.mkv,23.241,5.074,435
cutting_orange.mkv,23.227,5.163,436
cutting_orange.mkv,22.994,5.366,437
cutting_orange.mkv,22.844,5.536,438
cutting_orange.mkv,22.753,5.523,439
cutting_orange.mkv,22.325,5.591,440
cutting_orange.mkv,22.458,5.585,441
cutting_orange.mkv,22.982,4.76,442
cutting_orange.mkv,22.415,4.963,443
cutting_orange.mkv,21.874,5.545,444
cutting_orange.mkv,20.865,6.005,445
cutting_orange.mkv,20.427,6.37,446
cutting_orange.mkv,20.075,6.402,447
cutting_orange.mkv,19.765,6.289,448
cutting_orange.mkv,19.679,6.29,449
cutting_orange.mkv,19.32,6.367,450
cutting_orange.mkv,18.83,6.293,451
cutting_orange.mkv,18.695,6.093,452
cutting_orange.mkv,18.51,6.023,453
cutting_orange.mkv,18.24,5.911,454
cutting_orange.mkv,18.117,5.812,455
cutting_orange.mkv,18.086,5.841,456
cutting_orange.mkv,17.906,5.762,457
cutting_orange.mkv,17.635,5.73,458
cutting_orange.mkv,17.359,5.784,459
cutting_orange.mkv,17.332,6.318,460
cutting_orange.mkv,17.269,6.678,461
cutting_orange.mkv,17.157,6.365,462
cutting_orange.mkv,17.103,6.612,463
cutting_orange.mkv,16.904,6.094,464
cutting_orange.mkv,16.53,7.55,465
cutting_orange.mkv,16.213,9.296,466
cutting_orange.mkv,16.143,10.861,467
cutting_orange.mkv,15.979,10.528,468
cutting_orange.mkv,14.686,9.056,469
cutting_orange.mkv,13.734,7.771,470
cutting_orange.mkv,13.092,7.249,471
cutting_orange.mkv,12.741,7.154,472
cutting_orange.mkv,12.198,7.466,473
cutting_orange.mkv,11.218,7.78,474
cutting_orange.mkv,9.367,7.577,475
cutting_orange.mkv,6.968,7.289,476
cutting_orange.mkv,4.652,6.342,477
cutting_orange.mkv,3.145,5.471,478
cutting_orange.mkv,1.781,5.035,479
