input_file,si,ti,n
daydreamer.mkv,26.279,4.227,290
daydreamer.mkv,26.116,4.78,291
daydreamer.mkv,26.05,5.182,292
daydreamer.mkv,26.234,5.321,293
daydreamer.mkv,26.561,5.11,294
daydreamer.mkv,26.837,4.697,295
daydreamer.mkv,26.652,4.8,296
daydreamer.mkv,26.527,5.378,297
daydreamer.mkv,26.55,5.395,298
daydreamer.mkv,25.976,5.753,299
daydreamer.mkv,25.827,6.332,300
daydreamer.mkv,26.791,5.939,301
daydreamer.mkv,27.588,4.649,302
daydreamer.mkv,27.774,4.01,303
daydreamer.mkv,27.997,3.749,304
daydreamer.mkv,28.136,3.327,305
daydreamer.mkv,27.78,3.658,306
daydreamer.mkv,26.704,5.349,307
daydreamer.mkv,25.943,6.641,308
daydreamer.mkv,25.689,7.108,309
daydreamer.mkv,25.836,7.269,310
daydreamer.mkv,26.721,6.878,311
daydreamer.mkv,27.87,5.729,312
daydreamer.mkv,28.542,4.081,313
daydreamer.mkv,28.731,3.238,314
daydreamer.mkv,28.785,3.071,315
daydreamer.mkv,28.858,3.074,316
daydreamer.mkv,28.813,3.268,317
daydreamer.mkv,28.737,3.719,318
daydreamer.mkv,28.691,4.187,319
daydreamer.mkv,28.744,4.45,320
daydreamer.mkv,29.048,3.936,321
daydreamer.mkv,28.947,3.434,322
daydreamer.mkv,28.135,4.909,323
daydreamer.mkv,27.443,6.241,324
daydreamer.mkv,27.135,6.921,325
daydreamer.mkv,27.189,7.14,326
daydreamer.mkv,27.242,7.138,327
daydreamer.mkv,26.876,7.295,328
daydreamer.mkv,25.807,7.875,329
daydreamer.mkv,24.971,8.473,330
daydreamer.mkv,25.153,8.596,331
daydreamer.mkv,26.22,8.278,332
daydreamer.mkv,26.904,7.766,333
daydreamer.mkv,27.275,7.527,334
daydreamer.mkv,28.313,7.03,335
daydreamer.mkv,29.429,5.523,336
daydreamer.mkv,29.758,4.24,337
daydreamer.mkv,29.043,4.944,338
daydreamer.mkv,27.711,6.97,339
daydreamer.mkv,26.593,8.113,340
daydreamer.mkv,25.251,8.832,341
daydreamer.mkv,24.257,9.232,342
daydreamer.mkv,24.043,9.365,343
daydreamer.mkv,24.511,9.348,344
daydreamer.mkv,25.184,9.197,345
daydreamer.mkv,25.295,9.187,346
daydreamer.mkv,25.538,9.209,347
daydreamer.mkv,26.032,9.164,348
daydreamer.mkv,26.516,9.026,349
daydreamer.mkv,26.702,8.996,350
daydreamer.mkv,27.384,8.893,351
daydreamer.mkv,27.811,8.626,352
daydreamer.mkv,27.487,8.676,353
daydreamer.mkv,27.038,8.824,354
daydreamer.mkv,26.665,8.967,355
daydreamer.mkv,26.003,9.093,356
daydreamer.mkv,24.667,9.285,357
daydreamer.mkv,23.5,9.397,358
daydreamer.mkv,22.702,9.35,359
daydreamer.mkv,22.09,9.211,360
daydreamer.mkv,21.472,9.039,361
daydreamer.mkv,21.012,8.863,362
daydreamer.mkv,20.704,8.752,363
daydreamer.mkv,20.708,8.721,364
daydreamer.mkv,20.855,8.679,365
daydreamer.mkv,21.411,8.66,366
daydreamer.mkv,22.068,8.641,367
daydreamer.mkv,22.451,8.611,368
daydreamer.mkv,22.812,8.535,369
daydreamer.mkv,23.36,8.395,370
daydreamer.mkv,23.716,8.222,371
daydreamer.mkv,23.474,8.06,372
daydreamer.mkv,22.384,8.051,373
daydreamer.mkv,21.167,8.067,374
daydreamer.mkv,19.999,7.925,375
daydreamer.mkv,19.568,7.74,376
daydreamer.mkv,18.63,7.558,377
daydreamer.mkv,17.562,7.287,378
daydreamer.mkv,16.733,7.022,379
daydreamer.mkv,16.03,6.789,380
daydreamer.mkv,15.395,6.575,381
daydreamer.mkv,14.913,6.366,382
daydreamer.mkv,14.434,6.211,383
daydreamer.mkv,13.996,6.147,384
daydreamer.mkv,13.879,6.123,385
daydreamer.mkv,14.126,5.882,386
daydreamer.mkv,14.902,5.74,387
daydreamer.mkv,16.156,5.532,388
daydreamer.mkv,17.545,5.068,389
daydreamer.mkv,18.053,4.417,390
daydreamer.mkv,17.656,4.545,391
daydreamer.mkv,17.205,4.638,392
daydreamer.mkv,16.511,4.688,393
daydreamer.mkv,16.115,4.871,394
daydreamer.mkv,16.215,4.861,395
daydreamer.mkv,16.312,4.7,396
daydreamer.mkv,15.974,4.6,397
daydreamer.mkv,15.482,4.587,398
daydreamer.mkv,15.057,4.605,399
daydreamer.mkv,14.791,4.601,400
daydreamer.mkv,14.284,4.605,401
daydreamer.mkv,13.581,4.583,402
daydreamer.mkv,12.869,4.495,403
daydreamer.mkv,11.951,4.422,404
daydreamer.mkv,10.877,4.348,405
daydreamer.mkv,9.928,4.265,406
daydreamer.mkv,9.142,4.205,407
daydreamer.mkv,8.733,4.158,408
daydreamer.mkv,8.671,4.066,409
daydreamer.mkv,8.736,3.988,410
daydreamer.mkv,8.864,3.905,411
daydreamer.mkv,9.138,3.786,412
daydreamer.mkv,9.153,3.641,413
daydreamer.mkv,8.821,3.516,414
daydreamer.mkv,8.477,3.462,415
daydreamer.mkv,8.34,3.372,416
daydreamer.mkv,8.119,3.202,417
daydreamer.mkv,7.7,3.05,418
daydreamer.mkv,7.073,2.878,419
daydreamer.mkv,6.42,2.795,420
daydreamer.mkv,5.9,2.867,421
daydreamer.mkv,5.525,2.801,422
daydreamer.mkv,5.273,2.703,423
daydreamer.mkv,5.087,2.539,424
daydreamer.mkv,4.999,2.331,425
daydreamer.mkv,4.978,2.15,426
daydreamer.mkv,4.998,1.982,427
daydreamer.mkv,4.916,1.885,428
daydreamer.mkv,4.779,1.899,429
daydreamer.mkv,4.687,1.968,430
daydreamer.mkv,4.702,2.062,431
daydreamer.mkv,4.75,2.124,432
daydreamer.mkv,4.806,2.161,433
daydreamer.mkv,4.877,2.269,434
daydreamer.mkv,4.989,2.391,435
daydreamer.mkv,5.184,2.472,436
daydreamer.mkv,5.375,2.709,437
daydreamer.mkv,5.561,3.01,438
daydreamer.mkv,5.788,2.919,439
daydreamer.mkv,6.208,3.033,440
daydreamer.mkv,6.727,3.088,441
daydreamer.mkv,7.329,3.173,442
daydreamer.mkv,7.962,3.464,443
daydreamer.mkv,8.743,3.721,444
daydreamer.mkv,9.491,4.116,445
daydreamer.mkv,10.01,4.887,446
daydreamer.mkv,10.374,5.633,447
daydreamer.mkv,10.752,6.969,448
daydreamer.mkv,11.093,7.497,449
daydreamer.mkv,11.469,6.775,450
daydreamer.mkv,11.932,6.546,451
daydreamer.mkv,12.263,6.776,452
daydreamer.mkv,12.348,6.774,453
daydreamer.mkv,12.367,6.528,454
daydreamer.mkv,12.44,6.393,455
daydreamer.mkv,12.616,6.196,456
daydreamer.mkv,12.991,5.757,457
daydreamer.mkv,13.229,5.377,458
daydreamer.mkv,13.301,5.294,459
daydreamer.mkv,13.316,5.713,460
daydreamer.mkv,13.347,6.017,461
daydreamer.mkv,13.408,5.577,462
daydreamer.mkv,13.379,5.152,463
daydreamer.mkv,13.298,4.881,464
daydreamer.mkv,13.238,5.0,465
daydreamer.mkv,13.397,5.171,466
daydreamer.mkv,13.545,5.184,467
daydreamer.mkv,13.407,5.387,468
daydreamer.mkv,13.406,5.764,469
daydreamer.mkv,13.445,5.998,470
daydreamer.mkv,13.46,6.078,471
daydreamer.mkv,13.423,5.961,472
daydreamer.mkv,12.806,6.043,473
daydreamer.mkv,12.379,6.552,474
daydreamer.mkv,12.245,6.915,475
daydreamer.mkv,12.063,7.226,476
daydreamer.mkv,11.872,7.54,477
daydreamer.mkv,11.819,7.735,478
daydreamer.mkv,11.946,7.725,479
