input_file,si,ti,n
cutting_orange_tuil_8s.mkv,21.912,7.556,57
cutting_orange_tuil_8s.mkv,21.745,8.276,58
cutting_orange_tuil_8s.mkv,21.409,10.694,59
cutting_orange_tuil_8s.mkv,20.452,12.416,60
cutting_orange_tuil_8s.mkv,19.441,12.517,61
cutting_orange_tuil_8s.mkv,20.132,12.827,62
cutting_orange_tuil_8s.mkv,20.501,12.34,63
cutting_orange_tuil_8s.mkv,20.764,9.677,64
cutting_orange_tuil_8s.mkv,21.033,8.433,65
cutting_orange_tuil_8s.mkv,21.4,8.271,66
cutting_orange_tuil_8s.mkv,21.884,8.18,67
cutting_orange_tuil_8s.mkv,22.15,8.413,68
cutting_orange_tuil_8s.mkv,21.908,8.791,69
cutting_orange_tuil_8s.mkv,21.558,8.455,70
cutting_orange_tuil_8s.mkv,21.432,7.7,71
cutting_orange_tuil_8s.mkv,21.332,7.01,72
cutting_orange_tuil_8s.mkv,20.682,6.529,73
cutting_orange_tuil_8s.mkv,20.577,6.153,74
cutting_orange_tuil_8s.mkv,21.026,5.973,75
cutting_orange_tuil_8s.mkv,20.314,5.036,76
cutting_orange_tuil_8s.mkv,19.692,6.427,77
cutting_orange_tuil_8s.mkv,20.01,6.167,78
cutting_orange_tuil_8s.mkv,21.004,5.583,79
cutting_orange_tuil_8s.mkv,21.517,4.231,80
cutting_orange_tuil_8s.mkv,21.134,4.026,81
cutting_orange_tuil_8s.mkv,21.144,3.883,82
cutting_orange_tuil_8s.mkv,21.261,2.868,83
cutting_orange_tuil_8s.mkv,21.097,3.217,84
cutting_orange_tuil_8s.mkv,20.892,4.305,85
cutting_orange_tuil_8s.mkv,20.897,4.739,86
cutting_orange_tuil_8s.mkv,21.305,3.954,87
cutting_orange_tuil_8s.mkv,21.173,3.163,88
cutting_orange_tuil_8s.mkv,20.967,4.45,89
cutting_orange_tuil_8s.mkv,21.472,4.658,90
cutting_orange_tuil_8s.mkv,21.733,3.956,91
cutting_orange_tuil_8s.mkv,22.041,2.565,92
cutting_orange_tuil_8s.mkv,22.104,2.386,93
cutting_orange_tuil_8s.mkv,22.15,1.537,94
cutting_orange_tuil_8s.mkv,22.067,2.1,95
cutting_orange_tuil_8s.mkv,22.158,2.135,96
cutting_orange_tuil_8s.mkv,22.112,2.316,97
cutting_orange_tuil_8s.mkv,22.066,2.625,98
cutting_orange_tuil_8s.mkv,21.924,3.179,99
cutting_orange_tuil_8s.mkv,21.616,3.777,100
cutting_orange_tuil_8s.mkv,21.363,4.313,101
cutting_orange_tuil_8s.mkv,21.518,4.416,102
cutting_orange_tuil_8s.mkv,21.597,4.287,103
cutting_orange_tuil_8s.mkv,21.688,4.098,104
cutting_orange_tuil_8s.mkv,21.83,3.547,105
cutting_orange_tuil_8s.mkv,21.856,2.99,106
cutting_orange_tuil_8s.mkv,21.828,2.758,107
cutting_orange_tuil_8s.mkv,21.971,2.467,108
cutting_orange_tuil_8s.mkv,21.977,1.988,109
cutting_orange_tuil_8s.mkv,21.922,2.286,110
cutting_orange_tuil_8s.mkv,22.008,1.99,111
cutting_orange_tuil_8s.mkv,21.96,1.861,112
cutting_orange_tuil_8s.mkv,21.94,1.901,113
cutting_orange_tuil_8s.mkv,21.963,1.888,114
cutting_orange_tuil_8s.mkv,21.863,2.235,115
cutting_orange_tuil_8s.mkv,21.813,2.779,116
cutting_orange_tuil_8s.mkv,21.951,2.302,117
cutting_orange_tuil_8s.mkv,21.845,2.589,118
cutting_orange_tuil_8s.mkv,21.883,2.639,119
cutting_orange_tuil_8s.mkv,21.988,1.757,120
cutting_orange_tuil_8s.mkv,21.911,1.395,121
cutting_orange_tuil_8s.mkv,21.98,1.994,122
cutting_orange_tuil_8s.mkv,21.819,2.23,123
cutting_orange_tuil_8s.mkv,21.74,2.501,124
cutting_orange_tuil_8s.mkv,21.842,2.166,125
cutting_orange_tuil_8s.mkv,21.965,1.475,126
cutting_orange_tuil_8s.mkv,21.92,1.288,127
cutting_orange_tuil_8s.mkv,21.865,1.664,128
cutting_orange_tuil_8s.mkv,21.794,2.391,129
cutting_orange_tuil_8s.mkv,21.797,2.778,130
cutting_orange_tuil_8s.mkv,21.714,2.712,131
cutting_orange_tuil_8s.mkv,21.651,3.069,132
cutting_orange_tuil_8s.mkv,21.762,3.029,133
cutting_orange_tuil_8s.mkv,21.843,2.705,134
cutting_orange_tuil_8s.mkv,21.96,2.163,135
cutting_orange_tuil_8s.mkv,21.952,1.762,136
cutting_orange_tuil_8s.mkv,21.926,1.831,137
cutting_orange_tuil_8s.mkv,21.904,1.745,138
cutting_orange_tuil_8s.mkv,21.819,2.137,139
cutting_orange_tuil_8s.mkv,21.734,2.633,140
cutting_orange_tuil_8s.mkv,21.796,2.671,141
cutting_orange_tuil_8s.mkv,21.85,2.111,142
cutting_orange_tuil_8s.mkv,21.824,1.98,143
cutting_orange_tuil_8s.mkv,21.842,2.108,144
cutting_orange_tuil_8s.mkv,21.74,1.993,145
cutting_orange_tuil_8s.mkv,21.521,2.926,146
cutting_orange_tuil_8s.mkv,21.401,3.426,147
cutting_orange_tuil_8s.mkv,21.205,3.699,148
cutting_orange_tuil_8s.mkv,21.02,4.065,149
cutting_orange_tuil_8s.mkv,21.37,4.007,150
cutting_orange_tuil_8s.mkv,21.634,3.303,151
cutting_orange_tuil_8s.mkv,21.663,2.872,152
cutting_orange_tuil_8s.mkv,21.755,2.594,153
cutting_orange_tuil_8s.mkv,21.712,2.748,154
cutting_orange_tuil_8s.mkv,21.604,3.125,155
cutting_orange_tuil_8s.mkv,21.617,3.178,156
cutting_orange_tuil_8s.mkv,21.745,2.822,157
cutting_orange_tuil_8s.mkv,21.807,2.223,158
cutting_orange_tuil_8s.mkv,21.818,2.157,159
cutting_orange_tuil_8s.mkv,21.806,2.031,160
cutting_orange_tuil_8s.mkv,21.758,1.86,161
cutting_orange_tuil_8s.mkv,21.827,1.736,162
cutting_orange_tuil_8s.mkv,21.842,1.501,163
cutting_orange_tuil_8s.mkv,21.79,1.635,164
cutting_orange_tuil_8s.mkv,21.842,1.747,165
cutting_orange_tuil_8s.mkv,21.804,1.681,166
cutting_orange_tuil_8s.mkv,21.695,2.081,167
cutting_orange_tuil_8s.mkv,21.679,2.832,168
cutting_orange_tuil_8s.mkv,21.785,2.627,169
cutting_orange_tuil_8s.mkv,21.786,2.383,170
cutting_orange_tuil_8s.mkv,21.846,2.11,171
cutting_orange_tuil_8s.mkv,21.835,2.089,172
cutting_orange_tuil_8s.mkv,21.827,2.36,173
cutting_orange_tuil_8s.mkv,21.832,2.483,174
cutting_orange_tuil_8s.mkv,21.784,3.037,175
cutting_orange_tuil_8s.mkv,21.772,2.942,176
cutting_orange_tuil_8s.mkv,21.823,2.832,177
cutting_orange_tuil_8s.mkv,21.868,2.756,178
cutting_orange_tuil_8s.mkv,21.881,2.616,179
cutting_orange_tuil_8s.mkv,21.92,2.637,180
cutting_orange_tuil_8s.mkv,21.794,3.028,181
cutting_orange_tuil_8s.mkv,21.735,3.432,182
cutting_orange_tuil_8s.mkv,21.932,3.26,183
cutting_orange_tuil_8s.mkv,22.03,2.798,184
cutting_orange_tuil_8s.mkv,21.867,3.326,185
cutting_orange_tuil_8s.mkv,21.921,3.892,186
cutting_orange_tuil_8s.mkv,21.807,4.091,187
cutting_orange_tuil_8s.mkv,21.632,4.677,188
cutting_orange_tuil_8s.mkv,21.937,4.774,189
cutting_orange_tuil_8s.mkv,22.08,4.313,190
cutting_orange_tuil_8s.mkv,21.777,4.509,191
cutting_orange_tuil_8s.mkv,21.756,4.936,192
cutting_orange_tuil_8s.mkv,21.75,5.393,193
cutting_orange_tuil_8s.mkv,21.867,5.647,194
cutting_orange_tuil_8s.mkv,21.931,5.546,195
cutting_orange_tuil_8s.mkv,22.333,5.32,196
cutting_orange_tuil_8s.mkv,22.217,4.739,197
cutting_orange_tuil_8s.mkv,22.041,5.418,198
cutting_orange_tuil_8s.mkv,22.058,5.89,199
cutting_orange_tuil_8s.mkv,22.025,6.128,200
cutting_orange_tuil_8s.mkv,21.977,6.338,201
cutting_orange_tuil_8s.mkv,22.206,6.334,202
cutting_orange_tuil_8s.mkv,22.352,6.108,203
cutting_orange_tuil_8s.mkv,22.17,6.373,204
cutting_orange_tuil_8s.mkv,22.427,6.592,205
cutting_orange_tuil_8s.mkv,22.572,6.172,206
cutting_orange_tuil_8s.mkv,22.381,6.593,207
cutting_orange_tuil_8s.mkv,21.868,7.238,208
cutting_orange_tuil_8s.mkv,21.607,7.761,209
cutting_orange_tuil_8s.mkv,21.962,8.494,210
cutting_orange_tuil_8s.mkv,22.412,8.425,211
cutting_orange_tuil_8s.mkv,22.193,8.49,212
cutting_orange_tuil_8s.mkv,22.25,8.706,213
cutting_orange_tuil_8s.mkv,22.29,8.644,214
cutting_orange_tuil_8s.mkv,21.6,8.702,215
cutting_orange_tuil_8s.mkv,21.173,8.599,216
cutting_orange_tuil_8s.mkv,21.656,7.512,217
cutting_orange_tuil_8s.mkv,23.002,6.187,218
cutting_orange_tuil_8s.mkv,22.989,4.429,219
cutting_orange_tuil_8s.mkv,21.902,5.991,220
cutting_orange_tuil_8s.mkv,21.03,7.354,221
cutting_orange_tuil_8s.mkv,20.547,8.528,222
cutting_orange_tuil_8s.mkv,20.22,9.221,223
cutting_orange_tuil_8s.mkv,20.042,9.646,224
cutting_orange_tuil_8s.mkv,20.425,10.043,225
cutting_orange_tuil_8s.mkv,22.955,9.371,226
cutting_orange_tuil_8s.mkv,23.585,9.034,227
cutting_orange_tuil_8s.mkv,23.67,9.457,228
cutting_orange_tuil_8s.mkv,23.15,9.817,229
cutting_orange_tuil_8s.mkv,23.023,9.639,230
cutting_orange_tuil_8s.mkv,23.077,9.656,231
cutting_orange_tuil_8s.mkv,22.689,9.779,232
cutting_orange_tuil_8s.mkv,23.221,9.235,233
cutting_orange_tuil_8s.mkv,23.217,8.696,234
cutting_orange_tuil_8s.mkv,23.134,8.493,235
cutting_orange_tuil_8s.mkv,22.892,8.129,236
cutting_orange_tuil_8s.mkv,22.89,7.958,237
cutting_orange_tuil_8s.mkv,22.556,7.161,238
cutting_orange_tuil_8s.mkv,22.274,7.627,239
cutting_orange_tuil_8s.mkv,22.747,7.409,240
cutting_orange_tuil_8s.mkv,22.918,7.224,241
cutting_orange_tuil_8s.mkv,22.895,7.116,242
cutting_orange_tuil_8s.mkv,23.256,6.387,243
cutting_orange_tuil_8s.mkv,23.372,5.853,244
cutting_orange_tuil_8s.mkv,23.408,5.857,245
cutting_orange_tuil_8s.mkv,23.448,5.91,246
cutting_orange_tuil_8s.mkv,23.291,5.748,247
cutting_orange_tuil_8s.mkv,22.689,6.239,248
cutting_orange_tuil_8s.mkv,22.68,6.453,249
cutting_orange_tuil_8s.mkv,22.955,5.542,250
cutting_orange_tuil_8s.mkv,21.58,6.134,251
cutting_orange_tuil_8s.mkv,21.178,6.896,252
cutting_orange_tuil_8s.mkv,22.571,6.593,253
cutting_orange_tuil_8s.mkv,23.52,3.862,254
cutting_orange_tuil_8s.mkv,22.672,4.929,255
cutting_orange_tuil_8s.mkv,22.192,5.698,256
cutting_orange_tuil_8s.mkv,21.618,6.1,257
cutting_orange_tuil_8s.mkv,21.468,6.477,258
cutting_orange_tuil_8s.mkv,22.031,6.359,259
cutting_orange_tuil_8s.mkv,22.655,5.986,260
cutting_orange_tuil_8s.mkv,23.52,5.325,261
cutting_orange_tuil_8s.mkv,23.972,4.332,262
cutting_orange_tuil_8s.mkv,23.743,4.413,263
cutting_orange_tuil_8s.mkv,23.512,5.238,264
cutting_orange_tuil_8s.mkv,23.39,6.021,265
cutting_orange_tuil_8s.mkv,23.503,6.638,266
cutting_orange_tuil_8s.mkv,23.916,5.783,267
cutting_orange_tuil_8s.mkv,23.73,6.191,268
cutting_orange_tuil_8s.mkv,24.011,6.274,269
cutting_orange_tuil_8s.mkv,24.265,5.753,270
cutting_orange_tuil_8s.mkv,24.161,6.35,271
cutting_orange_tuil_8s.mkv,24.21,6.826,272
cutting_orange_tuil_8s.mkv,23.864,7.365,273
cutting_orange_tuil_8s.mkv,24.191,7.79,274
cutting_orange_tuil_8s.mkv,24.044,7.235,275
cutting_orange_tuil_8s.mkv,23.932,8.312,276
cutting_orange_tuil_8s.mkv,23.8,9.427,277
cutting_orange_tuil_8s.mkv,23.808,9.63,278
cutting_orange_tuil_8s.mkv,23.953,9.921,279
cutting_orange_tuil_8s.mkv,23.671,9.743,280
cutting_orange_tuil_8s.mkv,23.975,9.714,281
cutting_orange_tuil_8s.mkv,24.002,9.627,282
cutting_orange_tuil_8s.mkv,23.853,9.725,283
cutting_orange_tuil_8s.mkv,23.672,10.212,284
cutting_orange_tuil_8s.mkv,23.693,10.227,285
cutting_orange_tuil_8s.mkv,23.455,10.312,286
cutting_orange_tuil_8s.mkv,22.766,10.412,287
cutting_orange_tuil_8s.mkv,22.231,10.315,288
cutting_orange_tuil_8s.mkv,22.379,10.168,289
cutting_orange_tuil_8s.mkv,22.319,9.86,290
cutting_orange_tuil_8s.mkv,22.024,9.454,291
cutting_orange_tuil_8s.mkv,21.702,9.039,292
cutting_orange_tuil_8s.mkv,21.424,8.258,293
cutting_orange_tuil_8s.mkv,22.541,7.004,294
cutting_orange_tuil_8s.mkv,23.28,3.403,295
cutting_orange_tuil_8s.mkv,22.129,5.042,296
cutting_orange_tuil_8s.mkv,21.604,6.763,297
cutting_orange_tuil_8s.mkv,22.392,7.6,298
cutting_orange_tuil_8s.mkv,21.087,8.481,299
cutting_orange_tuil_8s.mkv,22.258,9.123,300
cutting_orange_tuil_8s.mkv,21.961,9.861,301
cutting_orange_tuil_8s.mkv,20.54,10.715,302
cutting_orange_tuil_8s.mkv,20.785,12.153,303
cutting_orange_tuil_8s.mkv,21.221,12.409,304
cutting_orange_tuil_8s.mkv,21.772,12.192,305
cutting_orange_tuil_8s.mkv,22.942,10.966,306
cutting_orange_tuil_8s.mkv,22.876,10.66,307
cutting_orange_tuil_8s.mkv,22.894,10.606,308
cutting_orange_tuil_8s.mkv,22.634,10.47,309
cutting_orange_tuil_8s.mkv,21.857,10.119,310
cutting_orange_tuil_8s.mkv,22.566,9.023,311
cutting_orange_tuil_8s.mkv,22.712,8.154,312
cutting_orange_tuil_8s.mkv,22.829,7.814,313
cutting_orange_tuil_8s.mkv,22.668,7.063,314
cutting_orange_tuil_8s.mkv,22.185,6.606,315
cutting_orange_tuil_8s.mkv,22.377,6.468,316
cutting_orange_tuil_8s.mkv,22.281,6.279,317
cutting_orange_tuil_8s.mkv,22.377,6.297,318
cutting_orange_tuil_8s.mkv,22.102,6.05,319
cutting_orange_tuil_8s.mkv,21.597,6.382,320
cutting_orange_tuil_8s.mkv,21.068,6.94,321
cutting_orange_tuil_8s.mkv,21.963,6.89,322
cutting_orange_tuil_8s.mkv,22.784,5.794,323
cutting_orange_tuil_8s.mkv,23.266,3.995,324
cutting_orange_tuil_8s.mkv,23.344,3.25,325
cutting_orange_tuil_8s.mkv,23.168,3.679,326
cutting_orange_tuil_8s.mkv,23.226,4.038,327
cutting_orange_tuil_8s.mkv,23.044,4.52,328
cutting_orange_tuil_8s.mkv,22.614,5.306,329
cutting_orange_tuil_8s.mkv,22.935,4.768,330
cutting_orange_tuil_8s.mkv,22.982,5.123,331
cutting_orange_tuil_8s.mkv,22.768,5.649,332
cutting_orange_tuil_8s.mkv,22.968,5.317,333
cutting_orange_tuil_8s.mkv,22.952,5.71,334
cutting_orange_tuil_8s.mkv,22.996,5.748,335
cutting_orange_tuil_8s.mkv,22.295,6.63,336
cutting_orange_tuil_8s.mkv,22.667,7.518,337
cutting_orange_tuil_8s.mkv,22.875,7.297,338
cutting_orange_tuil_8s.mkv,23.197,6.905,339
cutting_orange_tuil_8s.mkv,23.147,7.074,340
cutting_orange_tuil_8s.mkv,22.741,8.077,341
cutting_orange_tuil_8s.mkv,22.9,8.633,342
cutting_orange_tuil_8s.mkv,22.736,9.484,343
cutting_orange_tuil_8s.mkv,22.8,9.066,344
cutting_orange_tuil_8s.mkv,22.768,8.912,345
cutting_orange_tuil_8s.mkv,22.839,8.952,346
cutting_orange_tuil_8s.mkv,22.629,8.999,347
cutting_orange_tuil_8s.mkv,22.608,9.31,348
cutting_orange_tuil_8s.mkv,22.461,9.25,349
cutting_orange_tuil_8s.mkv,22.246,9.671,350
cutting_orange_tuil_8s.mkv,22.372,9.886,351
cutting_orange_tuil_8s.mkv,22.39,9.83,352
cutting_orange_tuil_8s.mkv,22.349,9.745,353
cutting_orange_tuil_8s.mkv,22.153,9.317,354
cutting_orange_tuil_8s.mkv,21.94,8.94,355
cutting_orange_tuil_8s.mkv,21.34,8.075,356
cutting_orange_tuil_8s.mkv,21.245,7.416,357
cutting_orange_tuil_8s.mkv,22.498,4.893,358
cutting_orange_tuil_8s.mkv,21.111,4.466,359
cutting_orange_tuil_8s.mkv,20.011,7.44,360
cutting_orange_tuil_8s.mkv,20.247,8.91,361
cutting_orange_tuil_8s.mkv,20.618,9.707,362
cutting_orange_tuil_8s.mkv,20.988,10.137,363
cutting_orange_tuil_8s.mkv,20.449,11.043,364
cutting_orange_tuil_8s.mkv,21.124,11.755,365
cutting_orange_tuil_8s.mkv,22.047,11.902,366
cutting_orange_tuil_8s.mkv,22.276,11.138,367
cutting_orange_tuil_8s.mkv,22.296,11.315,368
cutting_orange_tuil_8s.mkv,22.451,11.134,369
cutting_orange_tuil_8s.mkv,22.389,11.169,370
cutting_orange_tuil_8s.mkv,22.21,10.429,371
cutting_orange_tuil_8s.mkv,22.121,8.323,372
cutting_orange_tuil_8s.mkv,22.704,8.142,373
cutting_orange_tuil_8s.mkv,22.38,7.301,374
cutting_orange_tuil_8s.mkv,22.877,5.726,375
cutting_orange_tuil_8s.mkv,22.999,4.495,376
cutting_orange_tuil_8s.mkv,22.926,4.698,377
cutting_orange_tuil_8s.mkv,23.101,4.322,378
cutting_orange_tuil_8s.mkv,23.204,3.655,379
cutting_orange_tuil_8s.mkv,23.093,3.224,380
cutting_orange_tuil_8s.mkv,23.051,3.283,381
cutting_orange_tuil_8s.mkv,22.917,3.284,382
cutting_orange_tuil_8s.mkv,22.889,3.922,383
cutting_orange_tuil_8s.mkv,22.953,3.554,384
cutting_orange_tuil_8s.mkv,22.922,3.378,385
cutting_orange_tuil_8s.mkv,22.744,4.309,386
cutting_orange_tuil_8s.mkv,22.438,5.009,387
cutting_orange_tuil_8s.mkv,22.673,5.067,388
cutting_orange_tuil_8s.mkv,22.689,5.49,389
cutting_orange_tuil_8s.mkv,22.806,4.889,390
cutting_orange_tuil_8s.mkv,22.777,4.757,391
cutting_orange_tuil_8s.mkv,22.518,5.407,392
cutting_orange_tuil_8s.mkv,22.625,4.762,393
cutting_orange_tuil_8s.mkv,22.096,6.226,394
cutting_orange_tuil_8s.mkv,22.797,6.614,395
cutting_orange_tuil_8s.mkv,22.548,6.497,396
cutting_orange_tuil_8s.mkv,22.778,7.262,397
cutting_orange_tuil_8s.mkv,22.776,6.997,398
cutting_orange_tuil_8s.mkv,22.392,8.174,399
cutting_orange_tuil_8s.mkv,22.223,9.726,400
cutting_orange_tuil_8s.mkv,22.496,9.835,401
cutting_orange_tuil_8s.mkv,22.433,9.621,402
cutting_orange_tuil_8s.mkv,22.603,9.04,403
cutting_orange_tuil_8s.mkv,22.487,8.296,404
cutting_orange_tuil_8s.mkv,22.433,7.634,405
cutting_orange_tuil_8s.mkv,22.481,6.663,406
cutting_orange_tuil_8s.mkv,22.819,4.901,407
cutting_orange_tuil_8s.mkv,22.333,3.639,408
cutting_orange_tuil_8s.mkv,22.668,4.589,409
cutting_orange_tuil_8s.mkv,22.799,3.423,410
cutting_orange_tuil_8s.mkv,22.713,3.779,411
cutting_orange_tuil_8s.mkv,22.566,4.08,412
cutting_orange_tuil_8s.mkv,21.515,5.117,413
cutting_orange_tuil_8s.mkv,21.007,6.909,414
cutting_orange_tuil_8s.mkv,21.724,7.159,415
cutting_orange_tuil_8s.mkv,22.722,5.986,416
cutting_orange_tuil_8s.mkv,22.603,6.008,417
cutting_orange_tuil_8s.mkv,22.73,6.49,418
cutting_orange_tuil_8s.mkv,22.606,7.006,419
cutting_orange_tuil_8s.mkv,22.585,8.149,420
cutting_orange_tuil_8s.mkv,22.503,9.028,421
cutting_orange_tuil_8s.mkv,22.518,9.514,422
cutting_orange_tuil_8s.mkv,22.608,9.456,423
cutting_orange_tuil_8s.mkv,22.827,8.512,424
cutting_orange_tuil_8s.mkv,22.377,7.823,425
cutting_orange_tuil_8s.mkv,22.448,7.418,426
cutting_orange_tuil_8s.mkv,22.946,6.391,427
cutting_orange_tuil_8s.mkv,22.732,6.24,428
cutting_orange_tuil_8s.mkv,22.875,6.19,429
cutting_orange_tuil_8s.mkv,22.836,6.111,430
cutting_orange_tuil_8s.mkv,23.042,6.033,431
cutting_orange_tuil_8s.mkv,23.256,5.277,432
cutting_orange_tuil_8s.mkv,23.175,4.873,433
cutting_orange_tuil_8s.mkv,23.154,5.102,434
cutting_orange_tuil_8s.mkv,23.177,5.07,435
cutting_orange_tuil_8s.mkv,23.159,5.16,436
cutting_orange_tuil_8s.mkv,22.928,5.359,437
cutting_orange_tuil_8s.mkv,22.778,5.527,438
cutting_orange_tuil_8s.mkv,22.686,5.515,439
cutting_orange_tuil_8s.mkv,22.26,5.581,440
cutting_orange_tuil_8s.mkv,22.396,5.575,441
cutting_orange_tuil_8s.mkv,22.926,4.753,442
cutting_orange_tuil_8s.mkv,22.36,4.957,443
cutting_orange_tuil_8s.mkv,21.817,5.536,444
cutting_orange_tuil_8s.mkv,20.812,5.997,445
cutting_orange_tuil_8s.mkv,20.374,6.359,446
cutting_orange_tuil_8s.mkv,20.02,6.392,447
cutting_orange_tuil_8s.mkv,19.708,6.278,448
cutting_orange_tuil_8s.mkv,19.629,6.279,449
cutting_orange_tuil_8s.mkv,19.266,6.356,450
cutting_orange_tuil_8s.mkv,18.775,6.282,451
cutting_orange_tuil_8s.mkv,18.647,6.083,452
cutting_orange_tuil_8s.mkv,18.461,6.014,453
cutting_orange_tuil_8s.mkv,18.2,5.9,454
cutting_orange_tuil_8s.mkv,18.082,5.802,455
cutting_orange_tuil_8s.mkv,18.047,5.828,456
cutting_orange_tuil_8s.mkv,17.865,5.75,457
cutting_orange_tuil_8s.mkv,17.599,5.719,458
cutting_orange_tuil_8s.mkv,17.323,5.77,459
cutting_orange_tuil_8s.mkv,17.292,6.304,460
cutting_orange_tuil_8s.mkv,17.232,6.666,461
cutting_orange_tuil_8s.mkv,17.121,6.347,462
cutting_orange_tuil_8s.mkv,17.073,6.593,463
cutting_orange_tuil_8s.mkv,16.878,6.077,464
cutting_orange_tuil_8s.mkv,16.501,7.545,465
cutting_orange_tuil_8s.mkv,16.182,9.296,466
cutting_orange_tuil_8s.mkv,16.105,10.86,467
cutting_orange_tuil_8s.mkv,15.934,10.524,468
cutting_orange_tuil_8s.mkv,14.635,9.047,469
cutting_orange_tuil_8s.mkv,13.677,7.78,470
cutting_orange_tuil_8s.mkv,13.053,7.234,471
cutting_orange_tuil_8s.mkv,12.758,7.196,472
cutting_orange_tuil_8s.mkv,12.145,7.435,473
cutting_orange_tuil_8s.mkv,11.209,7.847,474
cutting_orange_tuil_8s.mkv,9.48,7.642,475
cutting_orange_tuil_8s.mkv,6.981,7.229,476
cutting_orange_tuil_8s.mkv,4.727,6.418,477
cutting_orange_tuil_8s.mkv,3.142,5.46,478
cutting_orange_tuil_8s.mkv,2.043,5.044,479
