input_file,si,ti,n
vegetables_tuil.mkv,12.897,1.03,114
vegetables_tuil.mkv,12.89,1.037,115
vegetables_tuil.mkv,12.893,1.024,116
vegetables_tuil.mkv,12.896,1.036,117
vegetables_tuil.mkv,12.886,1.045,118
vegetables_tuil.mkv,12.889,1.031,119
vegetables_tuil.mkv,12.894,1.04,120
vegetables_tuil.mkv,12.883,1.04,121
vegetables_tuil.mkv,12.88,1.047,122
vegetables_tuil.mkv,12.891,1.091,123
vegetables_tuil.mkv,12.911,1.088,124
vegetables_tuil.mkv,12.917,1.078,125
vegetables_tuil.mkv,12.92,1.082,126
vegetables_tuil.mkv,12.887,1.112,127
vegetables_tuil.mkv,12.909,1.081,128
vegetables_tuil.mkv,12.905,1.075,129
vegetables_tuil.mkv,12.895,1.068,130
vegetables_tuil.mkv,12.896,1.068,131
vegetables_tuil.mkv,12.899,1.067,132
vegetables_tuil.mkv,12.911,1.056,133
vegetables_tuil.mkv,12.909,1.043,134
vegetables_tuil.mkv,12.916,1.043,135
vegetables_tuil.mkv,12.907,1.056,136
vegetables_tuil.mkv,12.913,1.068,137
vegetables_tuil.mkv,12.921,1.046,138
vegetables_tuil.mkv,12.917,1.061,139
vegetables_tuil.mkv,12.902,1.047,140
vegetables_tuil.mkv,12.91,1.041,141
vegetables_tuil.mkv,12.896,1.056,142
vegetables_tuil.mkv,12.899,1.048,143
vegetables_tuil.mkv,12.913,1.034,144
vegetables_tuil.mkv,12.903,1.048,145
vegetables_tuil.mkv,12.916,1.056,146
vegetables_tuil.mkv,12.917,1.049,147
vegetables_tuil.mkv,12.892,1.08,148
vegetables_tuil.mkv,12.876,1.068,149
vegetables_tuil.mkv,12.874,1.061,150
vegetables_tuil.mkv,12.846,1.106,151
vegetables_tuil.mkv,12.884,1.235,152
vegetables_tuil.mkv,12.884,1.402,153
vegetables_tuil.mkv,12.873,1.669,154
vegetables_tuil.mkv,12.872,1.83,155
vegetables_tuil.mkv,12.875,1.543,156
vegetables_tuil.mkv,12.883,1.528,157
vegetables_tuil.mkv,12.879,1.343,158
vegetables_tuil.mkv,12.885,1.273,159
vegetables_tuil.mkv,12.885,1.549,160
vegetables_tuil.mkv,12.88,2.328,161
vegetables_tuil.mkv,12.883,2.803,162
vegetables_tuil.mkv,12.865,3.285,163
vegetables_tuil.mkv,12.896,3.76,164
vegetables_tuil.mkv,12.888,4.113,165
vegetables_tuil.mkv,12.875,5.314,166
vegetables_tuil.mkv,12.847,7.191,167
vegetables_tuil.mkv,12.899,8.603,168
vegetables_tuil.mkv,13.002,7.78,169
vegetables_tuil.mkv,12.961,7.712,170
vegetables_tuil.mkv,12.91,8.592,171
vegetables_tuil.mkv,12.866,8.338,172
vegetables_tuil.mkv,12.889,7.669,173
vegetables_tuil.mkv,12.928,6.998,174
vegetables_tuil.mkv,12.89,7.604,175
vegetables_tuil.mkv,12.887,7.097,176
vegetables_tuil.mkv,12.917,6.762,177
vegetables_tuil.mkv,13.009,7.131,178
vegetables_tuil.mkv,13.047,6.942,179
vegetables_tuil.mkv,12.337,6.962,180
vegetables_tuil.mkv,13.257,4.127,181
vegetables_tuil.mkv,13.458,3.832,182
vegetables_tuil.mkv,13.556,3.443,183
vegetables_tuil.mkv,13.719,2.889,184
vegetables_tuil.mkv,13.689,2.121,185
vegetables_tuil.mkv,13.699,1.827,186
vegetables_tuil.mkv,13.727,1.362,187
vegetables_tuil.mkv,13.732,1.244,188
vegetables_tuil.mkv,13.709,1.209,189
vegetables_tuil.mkv,13.693,1.189,190
vegetables_tuil.mkv,13.707,1.155,191
vegetables_tuil.mkv,13.714,1.121,192
vegetables_tuil.mkv,13.691,1.187,193
vegetables_tuil.mkv,13.687,1.176,194
vegetables_tuil.mkv,13.689,1.159,195
vegetables_tuil.mkv,13.683,1.152,196
vegetables_tuil.mkv,13.679,1.151,197
vegetables_tuil.mkv,13.706,1.129,198
vegetables_tuil.mkv,13.693,1.115,199
vegetables_tuil.mkv,13.708,1.096,200
vegetables_tuil.mkv,13.708,1.126,201
vegetables_tuil.mkv,13.706,1.146,202
vegetables_tuil.mkv,13.703,1.125,203
vegetables_tuil.mkv,13.708,1.137,204
vegetables_tuil.mkv,13.696,1.168,205
vegetables_tuil.mkv,13.698,1.13,206
vegetables_tuil.mkv,13.645,1.216,207
vegetables_tuil.mkv,13.633,1.359,208
vegetables_tuil.mkv,13.663,1.296,209
vegetables_tuil.mkv,13.666,1.294,210
vegetables_tuil.mkv,13.644,1.281,211
vegetables_tuil.mkv,13.662,1.138,212
vegetables_tuil.mkv,13.655,1.083,213
vegetables_tuil.mkv,13.654,1.088,214
vegetables_tuil.mkv,13.628,1.095,215
vegetables_tuil.mkv,13.626,1.246,216
vegetables_tuil.mkv,13.655,1.14,217
vegetables_tuil.mkv,13.654,1.14,218
vegetables_tuil.mkv,13.652,1.114,219
vegetables_tuil.mkv,13.622,1.167,220
vegetables_tuil.mkv,13.625,1.136,221
vegetables_tuil.mkv,13.614,1.148,222
vegetables_tuil.mkv,13.607,1.162,223
vegetables_tuil.mkv,13.59,1.119,224
vegetables_tuil.mkv,13.593,1.131,225
vegetables_tuil.mkv,13.577,1.123,226
vegetables_tuil.mkv,13.556,1.173,227
vegetables_tuil.mkv,13.579,1.168,228
vegetables_tuil.mkv,13.57,1.207,229
vegetables_tuil.mkv,13.572,1.194,230
vegetables_tuil.mkv,13.57,1.24,231
vegetables_tuil.mkv,13.56,1.344,232
vegetables_tuil.mkv,13.556,1.283,233
vegetables_tuil.mkv,13.582,1.338,234
vegetables_tuil.mkv,13.58,1.397,235
vegetables_tuil.mkv,13.58,1.397,236
vegetables_tuil.mkv,13.567,1.431,237
vegetables_tuil.mkv,13.534,1.991,238
vegetables_tuil.mkv,13.545,2.291,239
vegetables_tuil.mkv,13.539,3.901,240
vegetables_tuil.mkv,13.546,5.444,241
vegetables_tuil.mkv,13.543,6.256,242
vegetables_tuil.mkv,13.525,4.238,243
vegetables_tuil.mkv,13.517,5.014,244
vegetables_tuil.mkv,13.531,6.495,245
vegetables_tuil.mkv,13.26,5.744,246
vegetables_tuil.mkv,12.768,4.674,247
vegetables_tuil.mkv,13.347,2.526,248
vegetables_tuil.mkv,13.489,2.065,249
vegetables_tuil.mkv,13.551,1.452,250
vegetables_tuil.mkv,13.545,1.35,251
vegetables_tuil.mkv,13.557,1.228,252
vegetables_tuil.mkv,13.558,1.203,253
vegetables_tuil.mkv,13.547,1.215,254
vegetables_tuil.mkv,13.526,1.165,255
vegetables_tuil.mkv,13.541,1.205,256
vegetables_tuil.mkv,13.548,1.186,257
vegetables_tuil.mkv,13.557,1.194,258
vegetables_tuil.mkv,13.568,1.221,259
vegetables_tuil.mkv,13.586,1.185,260
vegetables_tuil.mkv,13.566,1.159,261
vegetables_tuil.mkv,13.58,1.139,262
vegetables_tuil.mkv,13.585,1.131,263
vegetables_tuil.mkv,13.591,1.139,264
vegetables_tuil.mkv,13.599,1.15,265
vegetables_tuil.mkv,13.597,1.121,266
vegetables_tuil.mkv,13.614,1.148,267
vegetables_tuil.mkv,13.621,1.258,268
vegetables_tuil.mkv,13.615,1.32,269
vegetables_tuil.mkv,13.613,1.446,270
vegetables_tuil.mkv,13.6,1.587,271
vegetables_tuil.mkv,13.502,1.961,272
vegetables_tuil.mkv,13.158,2.597,273
vegetables_tuil.mkv,12.698,3.095,274
vegetables_tuil.mkv,12.232,3.505,275
vegetables_tuil.mkv,11.732,3.974,276
vegetables_tuil.mkv,11.316,4.656,277
vegetables_tuil.mkv,11.047,5.226,278
vegetables_tuil.mkv,10.881,5.517,279
vegetables_tuil.mkv,10.726,5.697,280
vegetables_tuil.mkv,10.626,5.783,281
vegetables_tuil.mkv,10.636,5.668,282
vegetables_tuil.mkv,10.683,5.531,283
vegetables_tuil.mkv,10.851,5.249,284
vegetables_tuil.mkv,11.082,4.776,285
vegetables_tuil.mkv,11.339,4.302,286
vegetables_tuil.mkv,11.659,3.778,287
vegetables_tuil.mkv,12.0,3.265,288
vegetables_tuil.mkv,12.291,2.915,289
vegetables_tuil.mkv,12.661,2.394,290
vegetables_tuil.mkv,12.801,1.609,291
vegetables_tuil.mkv,12.84,1.381,292
vegetables_tuil.mkv,12.9,1.39,293
vegetables_tuil.mkv,12.915,1.385,294
vegetables_tuil.mkv,12.934,1.234,295
vegetables_tuil.mkv,12.96,1.182,296
vegetables_tuil.mkv,12.964,1.226,297
vegetables_tuil.mkv,12.945,1.292,298
vegetables_tuil.mkv,12.93,1.311,299
vegetables_tuil.mkv,12.899,1.299,300
vegetables_tuil.mkv,12.89,1.327,301
vegetables_tuil.mkv,12.886,1.455,302
vegetables_tuil.mkv,12.88,1.204,303
vegetables_tuil.mkv,12.885,1.226,304
vegetables_tuil.mkv,12.872,1.292,305
vegetables_tuil.mkv,12.852,1.491,306
vegetables_tuil.mkv,12.7,2.724,307
vegetables_tuil.mkv,12.242,3.497,308
vegetables_tuil.mkv,12.283,3.761,309
vegetables_tuil.mkv,11.573,4.184,310
vegetables_tuil.mkv,10.262,7.639,311
vegetables_tuil.mkv,9.746,7.842,312
vegetables_tuil.mkv,9.163,8.941,313
vegetables_tuil.mkv,8.488,10.833,314
vegetables_tuil.mkv,7.955,12.241,315
vegetables_tuil.mkv,7.626,14.129,316
vegetables_tuil.mkv,7.751,15.701,317
vegetables_tuil.mkv,7.598,14.971,318
vegetables_tuil.mkv,7.543,14.209,319
vegetables_tuil.mkv,7.515,15.287,320
vegetables_tuil.mkv,7.597,15.282,321
vegetables_tuil.mkv,7.55,15.026,322
vegetables_tuil.mkv,7.885,14.511,323
vegetables_tuil.mkv,8.171,12.936,324
vegetables_tuil.mkv,8.323,11.265,325
vegetables_tuil.mkv,8.528,10.005,326
vegetables_tuil.mkv,9.6,6.577,327
vegetables_tuil.mkv,9.671,4.728,328
vegetables_tuil.mkv,9.654,5.088,329
vegetables_tuil.mkv,9.337,6.669,330
vegetables_tuil.mkv,8.736,9.145,331
vegetables_tuil.mkv,8.276,10.544,332
vegetables_tuil.mkv,8.248,12.129,333
vegetables_tuil.mkv,8.313,12.535,334
vegetables_tuil.mkv,8.4,12.818,335
vegetables_tuil.mkv,8.829,13.09,336
vegetables_tuil.mkv,9.198,14.688,337
vegetables_tuil.mkv,10.46,14.278,338
vegetables_tuil.mkv,10.535,13.603,339
vegetables_tuil.mkv,9.879,14.505,340
vegetables_tuil.mkv,9.208,13.566,341
vegetables_tuil.mkv,9.1,12.435,342
vegetables_tuil.mkv,10.174,11.333,343
vegetables_tuil.mkv,11.137,10.971,344
vegetables_tuil.mkv,10.696,10.969,345
vegetables_tuil.mkv,11.356,12.024,346
vegetables_tuil.mkv,11.562,12.102,347
vegetables_tuil.mkv,11.395,11.502,348
vegetables_tuil.mkv,11.496,10.77,349
vegetables_tuil.mkv,11.57,9.798,350
vegetables_tuil.mkv,11.356,11.108,351
vegetables_tuil.mkv,11.329,12.551,352
vegetables_tuil.mkv,11.355,14.587,353
vegetables_tuil.mkv,11.4,17.443,354
vegetables_tuil.mkv,11.464,16.504,355
vegetables_tuil.mkv,11.561,10.699,356
vegetables_tuil.mkv,11.578,9.524,357
vegetables_tuil.mkv,11.609,9.707,358
vegetables_tuil.mkv,11.743,8.064,359
vegetables_tuil.mkv,11.879,7.083,360
vegetables_tuil.mkv,11.87,6.414,361
vegetables_tuil.mkv,12.046,5.299,362
vegetables_tuil.mkv,12.079,4.053,363
vegetables_tuil.mkv,12.089,2.731,364
vegetables_tuil.mkv,12.082,2.831,365
vegetables_tuil.mkv,12.081,2.585,366
vegetables_tuil.mkv,12.075,2.519,367
vegetables_tuil.mkv,12.089,2.046,368
vegetables_tuil.mkv,12.138,2.034,369
vegetables_tuil.mkv,12.164,1.89,370
vegetables_tuil.mkv,12.173,1.906,371
vegetables_tuil.mkv,12.153,1.855,372
vegetables_tuil.mkv,12.101,1.729,373
vegetables_tuil.mkv,12.083,1.966,374
vegetables_tuil.mkv,12.107,2.188,375
vegetables_tuil.mkv,12.076,2.335,376
vegetables_tuil.mkv,12.061,1.961,377
vegetables_tuil.mkv,12.064,1.583,378
vegetables_tuil.mkv,12.052,1.507,379
vegetables_tuil.mkv,12.066,1.359,380
vegetables_tuil.mkv,12.074,1.275,381
vegetables_tuil.mkv,12.064,1.199,382
vegetables_tuil.mkv,12.065,1.149,383
vegetables_tuil.mkv,12.099,1.114,384
vegetables_tuil.mkv,12.102,1.076,385
vegetables_tuil.mkv,12.108,1.095,386
vegetables_tuil.mkv,12.113,1.094,387
vegetables_tuil.mkv,12.104,1.093,388
vegetables_tuil.mkv,12.111,1.12,389
vegetables_tuil.mkv,12.111,1.15,390
vegetables_tuil.mkv,12.102,1.17,391
vegetables_tuil.mkv,12.089,1.164,392
vegetables_tuil.mkv,12.094,1.109,393
vegetables_tuil.mkv,12.101,1.078,394
vegetables_tuil.mkv,12.106,1.117,395
vegetables_tuil.mkv,12.123,1.113,396
vegetables_tuil.mkv,12.125,1.096,397
vegetables_tuil.mkv,12.133,1.082,398
vegetables_tuil.mkv,12.146,1.078,399
vegetables_tuil.mkv,12.13,1.049,400
vegetables_tuil.mkv,12.114,1.054,401
vegetables_tuil.mkv,12.103,1.107,402
vegetables_tuil.mkv,12.093,1.179,403
vegetables_tuil.mkv,12.104,1.185,404
vegetables_tuil.mkv,12.116,1.143,405
vegetables_tuil.mkv,12.103,1.127,406
vegetables_tuil.mkv,12.1,1.139,407
vegetables_tuil.mkv,12.093,1.068,408
vegetables_tuil.mkv,12.084,1.041,409
vegetables_tuil.mkv,12.072,1.042,410
vegetables_tuil.mkv,12.074,1.082,411
vegetables_tuil.mkv,12.048,1.141,412
vegetables_tuil.mkv,12.043,1.206,413
vegetables_tuil.mkv,12.057,1.157,414
vegetables_tuil.mkv,12.045,1.097,415
vegetables_tuil.mkv,12.045,1.048,416
vegetables_tuil.mkv,12.063,1.059,417
vegetables_tuil.mkv,12.06,1.09,418
vegetables_tuil.mkv,12.059,1.09,419
vegetables_tuil.mkv,12.049,1.078,420
vegetables_tuil.mkv,12.051,1.073,421
vegetables_tuil.mkv,12.065,1.084,422
vegetables_tuil.mkv,12.064,1.098,423
vegetables_tuil.mkv,12.066,1.077,424
vegetables_tuil.mkv,12.07,1.129,425
vegetables_tuil.mkv,12.078,1.144,426
vegetables_tuil.mkv,12.093,1.203,427
vegetables_tuil.mkv,12.112,1.185,428
vegetables_tuil.mkv,12.124,1.162,429
vegetables_tuil.mkv,12.128,1.61,430
vegetables_tuil.mkv,12.155,3.269,431
vegetables_tuil.mkv,12.144,4.235,432
vegetables_tuil.mkv,12.154,4.656,433
vegetables_tuil.mkv,12.169,4.823,434
vegetables_tuil.mkv,12.199,3.93,435
vegetables_tuil.mkv,12.236,2.219,436
vegetables_tuil.mkv,12.233,2.046,437
vegetables_tuil.mkv,12.244,3.478,438
vegetables_tuil.mkv,12.247,4.554,439
vegetables_tuil.mkv,12.276,4.604,440
vegetables_tuil.mkv,12.319,4.789,441
vegetables_tuil.mkv,12.327,4.91,442
vegetables_tuil.mkv,12.364,3.514,443
vegetables_tuil.mkv,12.38,4.084,444
vegetables_tuil.mkv,12.384,5.005,445
vegetables_tuil.mkv,12.322,5.761,446
vegetables_tuil.mkv,12.331,9.247,447
vegetables_tuil.mkv,12.328,10.806,448
vegetables_tuil.mkv,12.227,14.783,449
vegetables_tuil.mkv,12.033,16.784,450
vegetables_tuil.mkv,11.984,14.683,451
vegetables_tuil.mkv,11.95,13.603,452
vegetables_tuil.mkv,11.934,15.661,453
vegetables_tuil.mkv,11.953,14.21,454
vegetables_tuil.mkv,11.869,13.309,455
vegetables_tuil.mkv,11.853,12.635,456
vegetables_tuil.mkv,11.792,12.573,457
vegetables_tuil.mkv,11.784,12.067,458
vegetables_tuil.mkv,11.801,11.766,459
vegetables_tuil.mkv,11.506,12.224,460
vegetables_tuil.mkv,11.573,10.807,461
vegetables_tuil.mkv,11.42,10.544,462
vegetables_tuil.mkv,11.451,10.146,463
vegetables_tuil.mkv,11.196,9.405,464
vegetables_tuil.mkv,11.801,7.192,465
vegetables_tuil.mkv,11.648,3.926,466
vegetables_tuil.mkv,11.455,4.91,467
vegetables_tuil.mkv,11.557,5.755,468
vegetables_tuil.mkv,11.833,7.094,469
vegetables_tuil.mkv,11.96,7.31,470
vegetables_tuil.mkv,12.071,8.619,471
vegetables_tuil.mkv,12.125,9.399,472
vegetables_tuil.mkv,12.12,9.413,473
vegetables_tuil.mkv,12.053,8.257,474
vegetables_tuil.mkv,12.056,5.562,475
vegetables_tuil.mkv,12.037,4.13,476
vegetables_tuil.mkv,12.022,3.399,477
vegetables_tuil.mkv,12.036,2.894,478
vegetables_tuil.mkv,12.039,2.619,479
vegetables_tuil.mkv,11.997,2.636,480
vegetables_tuil.mkv,11.995,2.597,481
vegetables_tuil.mkv,11.982,2.538,482
vegetables_tuil.mkv,11.976,2.373,483
vegetables_tuil.mkv,12.017,2.25,484
vegetables_tuil.mkv,12.015,2.299,485
vegetables_tuil.mkv,12.018,1.925,486
vegetables_tuil.mkv,12.019,1.901,487
vegetables_tuil.mkv,12.002,1.609,488
vegetables_tuil.mkv,11.977,1.388,489
vegetables_tuil.mkv,11.993,1.323,490
vegetables_tuil.mkv,11.976,1.278,491
vegetables_tuil.mkv,11.962,1.279,492
vegetables_tuil.mkv,11.943,1.389,493
vegetables_tuil.mkv,11.912,1.322,494
vegetables_tuil.mkv,11.91,1.257,495
vegetables_tuil.mkv,11.89,1.254,496
vegetables_tuil.mkv,11.878,1.276,497
vegetables_tuil.mkv,11.865,1.273,498
vegetables_tuil.mkv,11.866,1.206,499
vegetables_tuil.mkv,11.858,1.13,500
vegetables_tuil.mkv,11.85,1.103,501
vegetables_tuil.mkv,11.858,1.124,502
vegetables_tuil.mkv,11.874,1.138,503
vegetables_tuil.mkv,11.872,1.105,504
vegetables_tuil.mkv,11.871,1.133,505
vegetables_tuil.mkv,11.845,1.192,506
vegetables_tuil.mkv,11.853,1.208,507
vegetables_tuil.mkv,11.841,1.172,508
vegetables_tuil.mkv,11.825,1.05,509
vegetables_tuil.mkv,11.811,1.058,510
vegetables_tuil.mkv,11.809,1.088,511
vegetables_tuil.mkv,11.792,1.15,512
vegetables_tuil.mkv,11.803,1.24,513
vegetables_tuil.mkv,11.8,1.253,514
vegetables_tuil.mkv,11.809,1.281,515
vegetables_tuil.mkv,11.824,1.281,516
vegetables_tuil.mkv,11.838,1.226,517
vegetables_tuil.mkv,11.848,1.153,518
vegetables_tuil.mkv,11.862,1.085,519
vegetables_tuil.mkv,11.89,1.118,520
vegetables_tuil.mkv,11.906,1.339,521
vegetables_tuil.mkv,11.935,1.429,522
vegetables_tuil.mkv,11.999,1.413,523
vegetables_tuil.mkv,12.021,1.3,524
vegetables_tuil.mkv,12.04,1.179,525
vegetables_tuil.mkv,12.061,1.131,526
vegetables_tuil.mkv,12.076,1.164,527
vegetables_tuil.mkv,12.058,1.272,528
vegetables_tuil.mkv,12.102,1.375,529
vegetables_tuil.mkv,12.189,1.461,530
vegetables_tuil.mkv,12.308,1.301,531
vegetables_tuil.mkv,12.291,1.349,532
vegetables_tuil.mkv,12.193,2.363,533
vegetables_tuil.mkv,12.184,3.919,534
vegetables_tuil.mkv,12.106,5.681,535
vegetables_tuil.mkv,12.009,6.073,536
vegetables_tuil.mkv,11.99,6.041,537
vegetables_tuil.mkv,11.945,6.888,538
vegetables_tuil.mkv,11.9,7.954,539
vegetables_tuil.mkv,11.887,9.099,540
vegetables_tuil.mkv,11.877,12.67,541
vegetables_tuil.mkv,11.864,13.298,542
vegetables_tuil.mkv,11.863,15.397,543
vegetables_tuil.mkv,11.524,15.613,544
vegetables_tuil.mkv,11.366,13.669,545
vegetables_tuil.mkv,10.994,12.581,546
vegetables_tuil.mkv,11.118,12.4,547
vegetables_tuil.mkv,11.323,13.157,548
vegetables_tuil.mkv,11.712,15.841,549
vegetables_tuil.mkv,11.883,13.037,550
vegetables_tuil.mkv,11.353,12.925,551
vegetables_tuil.mkv,11.077,12.828,552
vegetables_tuil.mkv,11.297,11.328,553
vegetables_tuil.mkv,11.039,11.065,554
vegetables_tuil.mkv,11.209,9.98,555
vegetables_tuil.mkv,11.446,8.177,556
vegetables_tuil.mkv,11.4,7.844,557
vegetables_tuil.mkv,11.569,6.56,558
vegetables_tuil.mkv,11.691,4.577,559
vegetables_tuil.mkv,11.741,3.962,560
vegetables_tuil.mkv,11.777,3.13,561
vegetables_tuil.mkv,11.793,2.507,562
vegetables_tuil.mkv,11.78,2.438,563
vegetables_tuil.mkv,11.774,2.521,564
vegetables_tuil.mkv,11.776,2.539,565
vegetables_tuil.mkv,11.776,2.751,566
vegetables_tuil.mkv,11.78,2.332,567
vegetables_tuil.mkv,11.805,2.08,568
vegetables_tuil.mkv,11.784,1.782,569
vegetables_tuil.mkv,11.791,1.287,570
vegetables_tuil.mkv,11.829,1.196,571
vegetables_tuil.mkv,11.812,1.118,572
vegetables_tuil.mkv,11.812,1.105,573
vegetables_tuil.mkv,11.828,1.166,574
vegetables_tuil.mkv,11.808,1.13,575
vegetables_tuil.mkv,11.808,1.085,576
vegetables_tuil.mkv,11.83,1.082,577
vegetables_tuil.mkv,11.814,1.066,578
vegetables_tuil.mkv,11.823,1.052,579
vegetables_tuil.mkv,11.843,1.053,580
vegetables_tuil.mkv,11.83,1.048,581
vegetables_tuil.mkv,11.839,1.041,582
vegetables_tuil.mkv,11.867,1.059,583
vegetables_tuil.mkv,11.848,1.048,584
vegetables_tuil.mkv,11.865,1.061,585
vegetables_tuil.mkv,11.883,1.108,586
vegetables_tuil.mkv,11.868,1.069,587
vegetables_tuil.mkv,11.867,1.045,588
vegetables_tuil.mkv,11.173,5.072,589
vegetables_tuil.mkv,10.181,5.329,590
vegetables_tuil.mkv,9.208,5.104,591
vegetables_tuil.mkv,8.192,5.263,592
vegetables_tuil.mkv,7.216,5.145,593
vegetables_tuil.mkv,6.186,5.114,594
vegetables_tuil.mkv,5.278,5.226,595
vegetables_tuil.mkv,4.325,5.103,596
vegetables_tuil.mkv,3.398,5.113,597
vegetables_tuil.mkv,2.548,5.231,598
vegetables_tuil.mkv,1.695,5.289,599
