input_file,si,ti,n
Daydreamer.mkv,24.745,3.641,277
Daydreamer.mkv,24.685,4.696,278
Daydreamer.mkv,25.132,4.421,279
Daydreamer.mkv,25.435,3.921,280
Daydreamer.mkv,25.619,3.649,281
Daydreamer.mkv,25.85,3.378,282
Daydreamer.mkv,26.098,3.128,283
Daydreamer.mkv,26.237,2.954,284
Daydreamer.mkv,26.401,2.776,285
Daydreamer.mkv,26.499,2.901,286
Daydreamer.mkv,26.615,2.949,287
Daydreamer.mkv,26.604,2.931,288
Daydreamer.mkv,26.48,3.442,289
Daydreamer.mkv,26.279,4.227,290
Daydreamer.mkv,26.116,4.78,291
Daydreamer.mkv,26.05,5.182,292
Daydreamer.mkv,26.234,5.321,293
Daydreamer.mkv,26.561,5.11,294
Daydreamer.mkv,26.837,4.697,295
Daydreamer.mkv,26.652,4.8,296
Daydreamer.mkv,26.527,5.378,297
Daydreamer.mkv,26.55,5.395,298
Daydreamer.mkv,25.976,5.753,299
Daydreamer.mkv,25.827,6.332,300
Daydreamer.mkv,26.791,5.939,301
Daydreamer.mkv,27.588,4.649,302
Daydreamer.mkv,27.774,4.01,303
Daydreamer.mkv,27.997,3.749,304
Daydreamer.mkv,28.136,3.327,305
Daydreamer.mkv,27.78,3.658,306
Daydreamer.mkv,26.704,5.349,307
Daydreamer.mkv,25.943,6.641,308
Daydreamer.mkv,25.689,7.108,309
Daydreamer.mkv,25.836,7.269,310
Daydreamer.mkv,26.721,6.878,311
Daydreamer.mkv,27.87,5.729,312
Daydreamer.mkv,28.542,4.081,313
Daydreamer.mkv,28.731,3.238,314
Daydreamer.mkv,28.785,3.071,315
Daydreamer.mkv,28.858,3.074,316
Daydreamer.mkv,28.813,3.268,317
Daydreamer.mkv,28.737,3.719,318
Daydreamer.mkv,28.691,4.187,319
Daydreamer.mkv,28.744,4.45,320
Daydreamer.mkv,29.048,3.936,321
Daydreamer.mkv,28.947,3.434,322
Daydreamer.mkv,28.135,4.909,323
Daydreamer.mkv,27.443,6.241,324
Daydreamer.mkv,27.135,6.921,325
Daydreamer.mkv,27.189,7.14,326
Daydreamer.mkv,27.242,7.138,327
Daydreamer.mkv,26.876,7.295,328
Daydreamer.mkv,25.807,7.875,329
Daydreamer.mkv,24.971,8.473,330
Daydreamer.mkv,25.153,8.596,331
Daydreamer.mkv,26.22,8.278,332
Daydreamer.mkv,26.904,7.766,333
Daydreamer.mkv,27.275,7.527,334
Daydreamer.mkv,28.313,7.03,335
Daydreamer.mkv,29.429,5.523,336
Daydreamer.mkv,29.758,4.24,337
Daydreamer.mkv,29.043,4.944,338
Daydreamer.mkv,27.711,6.97,339
Daydreamer.mkv,26.593,8.113,340
Daydreamer.mkv,25.251,8.832,341
Daydreamer.mkv,24.257,9.232,342
Daydreamer.mkv,24.043,9.365,343
Daydreamer.mkv,24.511,9.348,344
Daydreamer.mkv,25.184,9.197,345
Daydreamer.mkv,25.295,9.187,346
Daydreamer.mkv,25.538,9.209,347
Daydreamer.mkv,26.032,9.164,348
Daydreamer.mkv,26.516,9.026,349
Daydreamer.mkv,26.702,8.996,350
Daydreamer.mkv,27.384,8.893,351
Daydreamer.mkv,27.811,8.626,352
Daydreamer.mkv,27.487,8.676,353
Daydreamer.mkv,27.038,8.824,354
Daydreamer.mkv,26.665,8.967,355
Daydreamer.mkv,26.003,9.093,356
Daydreamer.mkv,24.667,9.285,357
Daydreamer.mkv,23.5,9.397,358
Daydreamer.mkv,22.702,9.35,359
Daydreamer.mkv,22.09,9.211,360
Daydreamer.mkv,21.472,9.039,361
Daydreamer.mkv,21.012,8.863,362
Daydreamer.mkv,20.704,8.752,363
Daydreamer.mkv,20.708,8.721,364
Daydreamer.mkv,20.855,8.679,365
Daydreamer.mkv,21.411,8.66,366
Daydreamer.mkv,22.068,8.641,367
Daydreamer.mkv,22.451,8.611,368
Daydreamer.mkv,22.812,8.535,369
Daydreamer.mkv,23.36,8.395,370
Daydreamer.mkv,23.716,8.222,371
Daydreamer.mkv,23.474,8.06,372
Daydreamer.mkv,22.384,8.051,373
Daydreamer.mkv,21.167,8.067,374
Daydreamer.mkv,19.999,7.925,375
Daydreamer.mkv,19.568,7.74,376
Daydreamer.mkv,18.63,7.558,377
Daydreamer.mkv,17.562,7.287,378
Daydreamer.mkv,16.733,7.022,379
Daydreamer.mkv,16.03,6.789,380
Daydreamer.mkv,15.395,6.575,381
Daydreamer.mkv,14.913,6.366,382
Daydreamer.mkv,14.434,6.211,383
Daydreamer.mkv,13.996,6.147,384
Daydreamer.mkv,13.879,6.123,385
Daydreamer.mkv,14.126,5.882,386
Daydreamer.mkv,14.902,5.74,387
Daydreamer.mkv,16.156,5.532,388
Daydreamer.mkv,17.545,5.068,389
Daydreamer.mkv,18.053,4.417,390
Daydreamer.mkv,17.656,4.545,391
Daydreamer.mkv,17.205,4.638,392
Daydreamer.mkv,16.511,4.688,393
Daydreamer.mkv,16.115,4.871,394
Daydreamer.mkv,16.215,4.861,395
Daydreamer.mkv,16.312,4.7,396
Daydreamer.mkv,15.974,4.6,397
Daydreamer.mkv,15.482,4.587,398
Daydreamer.mkv,15.057,4.605,399
Daydreamer.mkv,14.791,4.601,400
Daydreamer.mkv,14.284,4.605,401
Daydreamer.mkv,13.581,4.583,402
Daydreamer.mkv,12.869,4.495,403
Daydreamer.mkv,11.951,4.422,404
Daydreamer.mkv,10.877,4.348,405
Daydreamer.mkv,9.928,4.265,406
Daydreamer.mkv,9.142,4.205,407
Daydreamer.mkv,8.733,4.158,408
Daydreamer.mkv,8.671,4.066,409
Daydreamer.mkv,8.736,3.988,410
Daydreamer.mkv,8.864,3.905,411
Daydreamer.mkv,9.138,3.786,412
Daydreamer.mkv,9.153,3.641,413
Daydreamer.mkv,8.821,3.516,414
Daydreamer.mkv,8.477,3.462,415
Daydreamer.mkv,8.34,3.372,416
Daydreamer.mkv,8.119,3.202,417
Daydreamer.mkv,7.7,3.05,418
Daydreamer.mkv,7.073,2.878,419
Daydreamer.mkv,6.42,2.795,420
Daydreamer.mkv,5.9,2.867,421
Daydreamer.mkv,5.525,2.801,422
Daydreamer.mkv,5.273,2.703,423
Daydreamer.mkv,5.087,2.539,424
Daydreamer.mkv,4.999,2.331,425
Daydreamer.mkv,4.978,2.15,426
Daydreamer.mkv,4.998,1.982,427
Daydreamer.mkv,4.916,1.885,428
Daydreamer.mkv,4.779,1.899,429
Daydreamer.mkv,4.687,1.968,430
Daydreamer.mkv,4.702,2.062,431
Daydreamer.mkv,4.75,2.124,432
Daydreamer.mkv,4.806,2.161,433
Daydreamer.mkv,4.877,2.269,434
Daydreamer.mkv,4.989,2.391,435
Daydreamer.mkv,5.184,2.472,436
Daydreamer.mkv,5.375,2.709,437
Daydreamer.mkv,5.561,3.01,438
Daydreamer.mkv,5.788,2.919,439
Daydreamer.mkv,6.208,3.033,440
Daydreamer.mkv,6.727,3.088,441
Daydreamer.mkv,7.329,3.173,442
Daydreamer.mkv,7.962,3.464,443
Daydreamer.mkv,8.743,3.721,444
Daydreamer.mkv,9.491,4.116,445
Daydreamer.mkv,10.01,4.887,446
Daydreamer.mkv,10.374,5.633,447
Daydreamer.mkv,10.752,6.969,448
Daydreamer.mkv,11.093,7.497,449
Daydreamer.mkv,11.469,6.775,450
Daydreamer.mkv,11.932,6.546,451
Daydreamer.mkv,12.263,6.776,452
Daydreamer.mkv,12.348,6.774,453
Daydreamer.mkv,12.367,6.528,454
Daydreamer.mkv,12.44,6.393,455
Daydreamer.mkv,12.616,6.196,456
Daydreamer.mkv,12.991,5.757,457
Daydreamer.mkv,13.229,5.377,458
Daydreamer.mkv,13.301,5.294,459
Daydreamer.mkv,13.316,5.713,460
Daydreamer.mkv,13.347,6.017,461
Daydreamer.mkv,13.408,5.577,462
Daydreamer.mkv,13.379,5.152,463
Daydreamer.mkv,13.298,4.881,464
Daydreamer.mkv,13.238,5.0,465
Daydreamer.mkv,13.397,5.171,466
Daydreamer.mkv,13.545,5.184,467
Daydreamer.mkv,13.407,5.387,468
Daydreamer.mkv,13.406,5.764,469
Daydreamer.mkv,13.445,5.998,470
Daydreamer.mkv,13.46,6.078,471
Daydreamer.mkv,13.423,5.961,472
Daydreamer.mkv,12.806,6.043,473
Daydreamer.mkv,12.379,6.552,474
Daydreamer.mkv,12.245,6.915,475
Daydreamer.mkv,12.063,7.226,476
Daydreamer.mkv,11.872,7.54,477
Daydreamer.mkv,11.819,7.735,478
Daydreamer.mkv,11.946,7.725,479
